trap,family,model,run,state
holton_40,formula_selection,gemini-3.1-pro,1,pass
holton_40,formula_selection,gemini-3.1-pro,2,pass
holton_40,formula_selection,gemini-3.1-pro,3,pass
holton_40,formula_selection,gpt55-reasoning,1,pass
holton_40,formula_selection,gpt55-reasoning,2,pass
holton_40,formula_selection,gpt55-reasoning,3,pass
holton_40,formula_selection,gpt55,1,pass
holton_40,formula_selection,gpt55,2,pass
holton_40,formula_selection,gpt55,3,pass
holton_40,formula_selection,qwen3.5-9b-reasoning,1,fail
holton_40,formula_selection,qwen3.5-9b-reasoning,2,pass
holton_40,formula_selection,qwen3.5-9b-reasoning,3,pass
holton_40,formula_selection,qwen3.5-9b,1,pass
holton_40,formula_selection,qwen3.5-9b,2,fail
holton_40,formula_selection,qwen3.5-9b,3,fail
holton_40,formula_selection,qwen3.6-27b-reasoning,1,pass
holton_40,formula_selection,qwen3.6-27b-reasoning,2,pass
holton_40,formula_selection,qwen3.6-27b-reasoning,3,pass
holton_40,formula_selection,qwen3.6-27b,1,pass
holton_40,formula_selection,qwen3.6-27b,2,pass
holton_40,formula_selection,qwen3.6-27b,3,pass
air_205,formula_selection,deepseek-v4-flash-reasoning,1,pass
air_205,formula_selection,deepseek-v4-flash-reasoning,2,pass
air_205,formula_selection,deepseek-v4-flash-reasoning,3,pass
air_205,formula_selection,deepseek-v4-flash,1,captured
air_205,formula_selection,deepseek-v4-flash,2,captured
air_205,formula_selection,deepseek-v4-flash,3,captured
air_205,formula_selection,gemini-3.1-pro,1,pass
air_205,formula_selection,gemini-3.1-pro,2,pass
air_205,formula_selection,gemini-3.1-pro,3,pass
air_205,formula_selection,gpt55-reasoning,1,pass
air_205,formula_selection,gpt55-reasoning,2,pass
air_205,formula_selection,gpt55-reasoning,3,pass
air_205,formula_selection,gpt55,1,pass
air_205,formula_selection,gpt55,2,pass
air_205,formula_selection,gpt55,3,pass
air_205,formula_selection,qwen3.5-9b-reasoning,1,captured
air_205,formula_selection,qwen3.5-9b-reasoning,2,pass
air_205,formula_selection,qwen3.5-9b-reasoning,3,captured
air_205,formula_selection,qwen3.5-9b,1,captured
air_205,formula_selection,qwen3.5-9b,2,pass
air_205,formula_selection,qwen3.5-9b,3,fail
air_205,formula_selection,qwen3.6-27b-reasoning,1,pass
air_205,formula_selection,qwen3.6-27b-reasoning,2,pass
air_205,formula_selection,qwen3.6-27b-reasoning,3,pass
air_205,formula_selection,qwen3.6-27b,1,captured
air_205,formula_selection,qwen3.6-27b,2,captured
air_205,formula_selection,qwen3.6-27b,3,captured
jacobson_4.5,formula_selection,deepseek-v4-flash-reasoning,1,pass
jacobson_4.5,formula_selection,deepseek-v4-flash-reasoning,2,pass
jacobson_4.5,formula_selection,deepseek-v4-flash-reasoning,3,pass
jacobson_4.5,formula_selection,deepseek-v4-flash,1,pass
jacobson_4.5,formula_selection,deepseek-v4-flash,2,pass
jacobson_4.5,formula_selection,deepseek-v4-flash,3,pass
jacobson_4.5,formula_selection,gemini-3.1-pro,1,pass
jacobson_4.5,formula_selection,gemini-3.1-pro,2,pass
jacobson_4.5,formula_selection,gemini-3.1-pro,3,pass
jacobson_4.5,formula_selection,gpt55-reasoning,1,pass
jacobson_4.5,formula_selection,gpt55-reasoning,2,pass
jacobson_4.5,formula_selection,gpt55-reasoning,3,pass
jacobson_4.5,formula_selection,gpt55,1,pass
jacobson_4.5,formula_selection,gpt55,2,pass
jacobson_4.5,formula_selection,gpt55,3,pass
jacobson_4.5,formula_selection,qwen3.5-9b-reasoning,1,pass
jacobson_4.5,formula_selection,qwen3.5-9b-reasoning,2,pass
jacobson_4.5,formula_selection,qwen3.5-9b-reasoning,3,pass
jacobson_4.5,formula_selection,qwen3.5-9b,1,pass
jacobson_4.5,formula_selection,qwen3.5-9b,2,pass
jacobson_4.5,formula_selection,qwen3.5-9b,3,pass
jacobson_4.5,formula_selection,qwen3.6-27b-reasoning,1,pass
jacobson_4.5,formula_selection,qwen3.6-27b-reasoning,2,pass
jacobson_4.5,formula_selection,qwen3.6-27b-reasoning,3,pass
jacobson_4.5,formula_selection,qwen3.6-27b,1,pass
jacobson_4.5,formula_selection,qwen3.6-27b,2,pass
jacobson_4.5,formula_selection,qwen3.6-27b,3,pass
air_147,formula_selection,deepseek-v4-flash-reasoning,1,pass
air_147,formula_selection,deepseek-v4-flash-reasoning,2,pass
air_147,formula_selection,deepseek-v4-flash-reasoning,3,pass
air_147,formula_selection,deepseek-v4-flash,1,pass
air_147,formula_selection,deepseek-v4-flash,2,pass
air_147,formula_selection,deepseek-v4-flash,3,pass
air_147,formula_selection,gemini-3.1-pro,1,pass
air_147,formula_selection,gemini-3.1-pro,2,pass
air_147,formula_selection,gemini-3.1-pro,3,pass
air_147,formula_selection,gpt55-reasoning,1,pass
air_147,formula_selection,gpt55-reasoning,2,pass
air_147,formula_selection,gpt55-reasoning,3,pass
air_147,formula_selection,gpt55,1,pass
air_147,formula_selection,gpt55,2,pass
air_147,formula_selection,gpt55,3,pass
air_147,formula_selection,qwen3.5-9b-reasoning,1,fail
air_147,formula_selection,qwen3.5-9b-reasoning,2,pass
air_147,formula_selection,qwen3.5-9b-reasoning,3,pass
air_147,formula_selection,qwen3.5-9b,1,pass
air_147,formula_selection,qwen3.5-9b,2,pass
air_147,formula_selection,qwen3.5-9b,3,fail
air_147,formula_selection,qwen3.6-27b-reasoning,1,pass
air_147,formula_selection,qwen3.6-27b-reasoning,2,pass
air_147,formula_selection,qwen3.6-27b-reasoning,3,pass
air_147,formula_selection,qwen3.6-27b,1,pass
air_147,formula_selection,qwen3.6-27b,2,pass
air_147,formula_selection,qwen3.6-27b,3,pass
holton_11,definition_confusion,deepseek-v4-flash-reasoning,1,pass
holton_11,definition_confusion,deepseek-v4-flash-reasoning,2,pass
holton_11,definition_confusion,deepseek-v4-flash-reasoning,3,captured
holton_11,definition_confusion,deepseek-v4-flash,1,captured
holton_11,definition_confusion,deepseek-v4-flash,2,pass
holton_11,definition_confusion,deepseek-v4-flash,3,captured
holton_11,definition_confusion,gemini-3.1-pro,1,pass
holton_11,definition_confusion,gemini-3.1-pro,2,pass
holton_11,definition_confusion,gemini-3.1-pro,3,pass
holton_11,definition_confusion,gpt55-reasoning,1,pass
holton_11,definition_confusion,gpt55-reasoning,2,pass
holton_11,definition_confusion,gpt55-reasoning,3,pass
holton_11,definition_confusion,gpt55,1,pass
holton_11,definition_confusion,gpt55,2,captured
holton_11,definition_confusion,gpt55,3,pass
holton_11,definition_confusion,qwen3.5-9b-reasoning,1,fail
holton_11,definition_confusion,qwen3.5-9b-reasoning,2,fail
holton_11,definition_confusion,qwen3.5-9b-reasoning,3,fail
holton_11,definition_confusion,qwen3.5-9b,1,fail
holton_11,definition_confusion,qwen3.5-9b,2,fail
holton_11,definition_confusion,qwen3.5-9b,3,fail
holton_11,definition_confusion,qwen3.6-27b-reasoning,1,pass
holton_11,definition_confusion,qwen3.6-27b-reasoning,2,fail
holton_11,definition_confusion,qwen3.6-27b-reasoning,3,fail
holton_11,definition_confusion,qwen3.6-27b,1,fail
holton_11,definition_confusion,qwen3.6-27b,2,fail
holton_11,definition_confusion,qwen3.6-27b,3,fail
air_248,formula_selection,deepseek-v4-flash-reasoning,1,fail
air_248,formula_selection,deepseek-v4-flash-reasoning,2,fail
air_248,formula_selection,deepseek-v4-flash-reasoning,3,fail
air_248,formula_selection,deepseek-v4-flash,1,fail
air_248,formula_selection,deepseek-v4-flash,2,fail
air_248,formula_selection,deepseek-v4-flash,3,fail
air_248,formula_selection,gemini-3.1-pro,1,fail
air_248,formula_selection,gemini-3.1-pro,2,fail
air_248,formula_selection,gemini-3.1-pro,3,fail
air_248,formula_selection,gpt55-reasoning,1,fail
air_248,formula_selection,gpt55-reasoning,2,fail
air_248,formula_selection,gpt55-reasoning,3,fail
air_248,formula_selection,gpt55,1,fail
air_248,formula_selection,gpt55,2,fail
air_248,formula_selection,gpt55,3,fail
air_248,formula_selection,qwen3.5-9b-reasoning,1,fail
air_248,formula_selection,qwen3.5-9b-reasoning,2,fail
air_248,formula_selection,qwen3.5-9b-reasoning,3,fail
air_248,formula_selection,qwen3.5-9b,1,fail
air_248,formula_selection,qwen3.5-9b,2,fail
air_248,formula_selection,qwen3.5-9b,3,fail
air_248,formula_selection,qwen3.6-27b-reasoning,1,fail
air_248,formula_selection,qwen3.6-27b-reasoning,2,fail
air_248,formula_selection,qwen3.6-27b-reasoning,3,fail
air_248,formula_selection,qwen3.6-27b,1,fail
air_248,formula_selection,qwen3.6-27b,2,fail
air_248,formula_selection,qwen3.6-27b,3,fail
holton_59,sign_direction,deepseek-v4-flash-reasoning,1,pass
holton_59,sign_direction,deepseek-v4-flash-reasoning,2,pass
holton_59,sign_direction,deepseek-v4-flash-reasoning,3,pass
holton_59,sign_direction,deepseek-v4-flash,1,fail
holton_59,sign_direction,deepseek-v4-flash,2,fail
holton_59,sign_direction,deepseek-v4-flash,3,pass
holton_59,sign_direction,gemini-3.1-pro,1,pass
holton_59,sign_direction,gemini-3.1-pro,2,pass
holton_59,sign_direction,gemini-3.1-pro,3,pass
holton_59,sign_direction,gpt55-reasoning,1,pass
holton_59,sign_direction,gpt55-reasoning,2,pass
holton_59,sign_direction,gpt55-reasoning,3,pass
holton_59,sign_direction,gpt55,1,fail
holton_59,sign_direction,gpt55,2,fail
holton_59,sign_direction,gpt55,3,fail
holton_59,sign_direction,qwen3.5-9b-reasoning,1,fail
holton_59,sign_direction,qwen3.5-9b-reasoning,2,fail
holton_59,sign_direction,qwen3.5-9b-reasoning,3,fail
holton_59,sign_direction,qwen3.5-9b,1,fail
holton_59,sign_direction,qwen3.5-9b,2,fail
holton_59,sign_direction,qwen3.5-9b,3,fail
holton_59,sign_direction,qwen3.6-27b-reasoning,1,pass
holton_59,sign_direction,qwen3.6-27b-reasoning,2,captured
holton_59,sign_direction,qwen3.6-27b-reasoning,3,pass
holton_59,sign_direction,qwen3.6-27b,1,pass
holton_59,sign_direction,qwen3.6-27b,2,fail
holton_59,sign_direction,qwen3.6-27b,3,fail
air_165,definition_confusion,deepseek-v4-flash-reasoning,1,pass
air_165,definition_confusion,deepseek-v4-flash-reasoning,2,pass
air_165,definition_confusion,deepseek-v4-flash-reasoning,3,pass
air_165,definition_confusion,deepseek-v4-flash,1,pass
air_165,definition_confusion,deepseek-v4-flash,2,pass
air_165,definition_confusion,deepseek-v4-flash,3,pass
air_165,definition_confusion,gemini-3.1-pro,1,pass
air_165,definition_confusion,gemini-3.1-pro,2,pass
air_165,definition_confusion,gemini-3.1-pro,3,pass
air_165,definition_confusion,gpt55-reasoning,1,pass
air_165,definition_confusion,gpt55-reasoning,2,pass
air_165,definition_confusion,gpt55-reasoning,3,pass
air_165,definition_confusion,gpt55,1,pass
air_165,definition_confusion,gpt55,2,pass
air_165,definition_confusion,gpt55,3,pass
air_165,definition_confusion,qwen3.5-9b-reasoning,1,pass
air_165,definition_confusion,qwen3.5-9b-reasoning,2,pass
air_165,definition_confusion,qwen3.5-9b-reasoning,3,pass
air_165,definition_confusion,qwen3.5-9b,1,pass
air_165,definition_confusion,qwen3.5-9b,2,fail
air_165,definition_confusion,qwen3.5-9b,3,fail
air_165,definition_confusion,qwen3.6-27b-reasoning,1,pass
air_165,definition_confusion,qwen3.6-27b-reasoning,2,pass
air_165,definition_confusion,qwen3.6-27b-reasoning,3,pass
air_165,definition_confusion,qwen3.6-27b,1,pass
air_165,definition_confusion,qwen3.6-27b,2,pass
air_165,definition_confusion,qwen3.6-27b,3,pass
dn_14.10,regime_boundary,deepseek-v4-flash-reasoning,1,fail
dn_14.10,regime_boundary,deepseek-v4-flash-reasoning,2,fail
dn_14.10,regime_boundary,deepseek-v4-flash-reasoning,3,pass
dn_14.10,regime_boundary,deepseek-v4-flash,1,fail
dn_14.10,regime_boundary,deepseek-v4-flash,2,fail
dn_14.10,regime_boundary,deepseek-v4-flash,3,fail
dn_14.10,regime_boundary,gemini-3.1-pro,1,pass
dn_14.10,regime_boundary,gemini-3.1-pro,2,pass
dn_14.10,regime_boundary,gemini-3.1-pro,3,pass
dn_14.10,regime_boundary,gpt55-reasoning,1,pass
dn_14.10,regime_boundary,gpt55-reasoning,2,fail
dn_14.10,regime_boundary,gpt55-reasoning,3,pass
dn_14.10,regime_boundary,gpt55,1,pass
dn_14.10,regime_boundary,gpt55,2,pass
dn_14.10,regime_boundary,gpt55,3,fail
dn_14.10,regime_boundary,qwen3.5-9b-reasoning,1,fail
dn_14.10,regime_boundary,qwen3.5-9b-reasoning,2,pass
dn_14.10,regime_boundary,qwen3.5-9b-reasoning,3,fail
dn_14.10,regime_boundary,qwen3.5-9b,1,fail
dn_14.10,regime_boundary,qwen3.5-9b,2,fail
dn_14.10,regime_boundary,qwen3.5-9b,3,fail
dn_14.10,regime_boundary,qwen3.6-27b-reasoning,1,fail
dn_14.10,regime_boundary,qwen3.6-27b-reasoning,2,fail
dn_14.10,regime_boundary,qwen3.6-27b-reasoning,3,pass
dn_14.10,regime_boundary,qwen3.6-27b,1,fail
dn_14.10,regime_boundary,qwen3.6-27b,2,pass
dn_14.10,regime_boundary,qwen3.6-27b,3,fail
air_335,definition_confusion,deepseek-v4-flash-reasoning,1,pass
air_335,definition_confusion,deepseek-v4-flash-reasoning,2,pass
air_335,definition_confusion,deepseek-v4-flash-reasoning,3,pass
air_335,definition_confusion,deepseek-v4-flash,1,pass
air_335,definition_confusion,deepseek-v4-flash,2,pass
air_335,definition_confusion,deepseek-v4-flash,3,pass
air_335,definition_confusion,gemini-3.1-pro,1,pass
air_335,definition_confusion,gemini-3.1-pro,2,pass
air_335,definition_confusion,gemini-3.1-pro,3,pass
air_335,definition_confusion,gpt55-reasoning,1,pass
air_335,definition_confusion,gpt55-reasoning,2,pass
air_335,definition_confusion,gpt55-reasoning,3,pass
air_335,definition_confusion,gpt55,1,pass
air_335,definition_confusion,gpt55,2,pass
air_335,definition_confusion,gpt55,3,pass
air_335,definition_confusion,qwen3.5-9b-reasoning,1,pass
air_335,definition_confusion,qwen3.5-9b-reasoning,2,pass
air_335,definition_confusion,qwen3.5-9b-reasoning,3,pass
air_335,definition_confusion,qwen3.5-9b,1,pass
air_335,definition_confusion,qwen3.5-9b,2,pass
air_335,definition_confusion,qwen3.5-9b,3,pass
air_335,definition_confusion,qwen3.6-27b-reasoning,1,pass
air_335,definition_confusion,qwen3.6-27b-reasoning,2,pass
air_335,definition_confusion,qwen3.6-27b-reasoning,3,pass
air_335,definition_confusion,qwen3.6-27b,1,pass
air_335,definition_confusion,qwen3.6-27b,2,pass
air_335,definition_confusion,qwen3.6-27b,3,pass
p_3,geometry_detail,deepseek-v4-flash-reasoning,1,pass
p_3,geometry_detail,deepseek-v4-flash-reasoning,2,pass
p_3,geometry_detail,deepseek-v4-flash-reasoning,3,pass
p_3,geometry_detail,deepseek-v4-flash,1,pass
p_3,geometry_detail,deepseek-v4-flash,2,pass
p_3,geometry_detail,deepseek-v4-flash,3,pass
p_3,geometry_detail,gemini-3.1-pro,1,pass
p_3,geometry_detail,gemini-3.1-pro,2,pass
p_3,geometry_detail,gemini-3.1-pro,3,pass
p_3,geometry_detail,gpt55-reasoning,1,pass
p_3,geometry_detail,gpt55-reasoning,2,pass
p_3,geometry_detail,gpt55-reasoning,3,pass
p_3,geometry_detail,gpt55,1,pass
p_3,geometry_detail,gpt55,2,pass
p_3,geometry_detail,gpt55,3,pass
p_3,geometry_detail,qwen3.5-9b-reasoning,1,pass
p_3,geometry_detail,qwen3.5-9b-reasoning,2,pass
p_3,geometry_detail,qwen3.5-9b-reasoning,3,pass
p_3,geometry_detail,qwen3.5-9b,1,pass
p_3,geometry_detail,qwen3.5-9b,2,pass
p_3,geometry_detail,qwen3.5-9b,3,fail
p_3,geometry_detail,qwen3.6-27b-reasoning,1,pass
p_3,geometry_detail,qwen3.6-27b-reasoning,2,pass
p_3,geometry_detail,qwen3.6-27b-reasoning,3,pass
p_3,geometry_detail,qwen3.6-27b,1,pass
p_3,geometry_detail,qwen3.6-27b,2,pass
p_3,geometry_detail,qwen3.6-27b,3,pass
snp_7,formula_selection,deepseek-v4-flash-reasoning,1,pass
snp_7,formula_selection,deepseek-v4-flash-reasoning,2,pass
snp_7,formula_selection,deepseek-v4-flash-reasoning,3,pass
snp_7,formula_selection,deepseek-v4-flash,1,pass
snp_7,formula_selection,deepseek-v4-flash,2,pass
snp_7,formula_selection,deepseek-v4-flash,3,pass
snp_7,formula_selection,gemini-3.1-pro,1,pass
snp_7,formula_selection,gemini-3.1-pro,2,pass
snp_7,formula_selection,gemini-3.1-pro,3,pass
snp_7,formula_selection,gpt55-reasoning,1,pass
snp_7,formula_selection,gpt55-reasoning,2,pass
snp_7,formula_selection,gpt55-reasoning,3,pass
snp_7,formula_selection,gpt55,1,pass
snp_7,formula_selection,gpt55,2,pass
snp_7,formula_selection,gpt55,3,pass
snp_7,formula_selection,qwen3.5-9b-reasoning,1,pass
snp_7,formula_selection,qwen3.5-9b-reasoning,2,pass
snp_7,formula_selection,qwen3.5-9b-reasoning,3,pass
snp_7,formula_selection,qwen3.5-9b,1,fail
snp_7,formula_selection,qwen3.5-9b,2,pass
snp_7,formula_selection,qwen3.5-9b,3,pass
snp_7,formula_selection,qwen3.6-27b-reasoning,1,pass
snp_7,formula_selection,qwen3.6-27b-reasoning,2,pass
snp_7,formula_selection,qwen3.6-27b-reasoning,3,pass
snp_7,formula_selection,qwen3.6-27b,1,pass
snp_7,formula_selection,qwen3.6-27b,2,pass
snp_7,formula_selection,qwen3.6-27b,3,pass
holton_30,formula_selection,deepseek-v4-flash-reasoning,1,pass
holton_30,formula_selection,deepseek-v4-flash-reasoning,2,pass
holton_30,formula_selection,deepseek-v4-flash-reasoning,3,pass
holton_30,formula_selection,deepseek-v4-flash,1,fail
holton_30,formula_selection,deepseek-v4-flash,2,pass
holton_30,formula_selection,deepseek-v4-flash,3,pass
holton_30,formula_selection,gemini-3.1-pro,1,pass
holton_30,formula_selection,gemini-3.1-pro,2,pass
holton_30,formula_selection,gemini-3.1-pro,3,pass
holton_30,formula_selection,gpt55-reasoning,1,pass
holton_30,formula_selection,gpt55-reasoning,2,pass
holton_30,formula_selection,gpt55-reasoning,3,pass
holton_30,formula_selection,gpt55,1,pass
holton_30,formula_selection,gpt55,2,pass
holton_30,formula_selection,gpt55,3,pass
holton_30,formula_selection,qwen3.5-9b-reasoning,1,fail
holton_30,formula_selection,qwen3.5-9b-reasoning,2,fail
holton_30,formula_selection,qwen3.5-9b-reasoning,3,fail
holton_30,formula_selection,qwen3.5-9b,1,pass
holton_30,formula_selection,qwen3.5-9b,2,pass
holton_30,formula_selection,qwen3.5-9b,3,pass
holton_30,formula_selection,qwen3.6-27b-reasoning,1,pass
holton_30,formula_selection,qwen3.6-27b-reasoning,2,pass
holton_30,formula_selection,qwen3.6-27b-reasoning,3,pass
holton_30,formula_selection,qwen3.6-27b,1,pass
holton_30,formula_selection,qwen3.6-27b,2,pass
holton_30,formula_selection,qwen3.6-27b,3,pass
air_215,formula_selection,deepseek-v4-flash-reasoning,1,captured
air_215,formula_selection,deepseek-v4-flash-reasoning,2,captured
air_215,formula_selection,deepseek-v4-flash-reasoning,3,captured
air_215,formula_selection,deepseek-v4-flash,1,captured
air_215,formula_selection,deepseek-v4-flash,2,captured
air_215,formula_selection,deepseek-v4-flash,3,captured
air_215,formula_selection,gemini-3.1-pro,1,pass
air_215,formula_selection,gemini-3.1-pro,2,pass
air_215,formula_selection,gemini-3.1-pro,3,pass
air_215,formula_selection,gpt55-reasoning,1,pass
air_215,formula_selection,gpt55-reasoning,2,pass
air_215,formula_selection,gpt55-reasoning,3,pass
air_215,formula_selection,gpt55,1,fail
air_215,formula_selection,gpt55,2,fail
air_215,formula_selection,gpt55,3,fail
air_215,formula_selection,qwen3.5-9b-reasoning,1,captured
air_215,formula_selection,qwen3.5-9b-reasoning,2,captured
air_215,formula_selection,qwen3.5-9b-reasoning,3,fail
air_215,formula_selection,qwen3.5-9b,1,fail
air_215,formula_selection,qwen3.5-9b,2,captured
air_215,formula_selection,qwen3.5-9b,3,fail
air_215,formula_selection,qwen3.6-27b-reasoning,1,fail
air_215,formula_selection,qwen3.6-27b-reasoning,2,captured
air_215,formula_selection,qwen3.6-27b-reasoning,3,fail
air_215,formula_selection,qwen3.6-27b,1,captured
air_215,formula_selection,qwen3.6-27b,2,captured
air_215,formula_selection,qwen3.6-27b,3,fail
holton_28,regime_boundary,deepseek-v4-flash-reasoning,1,fail
holton_28,regime_boundary,deepseek-v4-flash-reasoning,2,pass
holton_28,regime_boundary,deepseek-v4-flash-reasoning,3,pass
holton_28,regime_boundary,deepseek-v4-flash,1,captured
holton_28,regime_boundary,deepseek-v4-flash,2,captured
holton_28,regime_boundary,deepseek-v4-flash,3,captured
holton_28,regime_boundary,gemini-3.1-pro,1,captured
holton_28,regime_boundary,gemini-3.1-pro,2,captured
holton_28,regime_boundary,gemini-3.1-pro,3,captured
holton_28,regime_boundary,gpt55-reasoning,1,pass
holton_28,regime_boundary,gpt55-reasoning,2,pass
holton_28,regime_boundary,gpt55-reasoning,3,pass
holton_28,regime_boundary,gpt55,1,captured
holton_28,regime_boundary,gpt55,2,captured
holton_28,regime_boundary,gpt55,3,captured
holton_28,regime_boundary,qwen3.5-9b-reasoning,1,captured
holton_28,regime_boundary,qwen3.5-9b-reasoning,2,fail
holton_28,regime_boundary,qwen3.5-9b-reasoning,3,fail
holton_28,regime_boundary,qwen3.5-9b,1,captured
holton_28,regime_boundary,qwen3.5-9b,2,fail
holton_28,regime_boundary,qwen3.5-9b,3,captured
holton_28,regime_boundary,qwen3.6-27b-reasoning,1,captured
holton_28,regime_boundary,qwen3.6-27b-reasoning,2,captured
holton_28,regime_boundary,qwen3.6-27b-reasoning,3,captured
holton_28,regime_boundary,qwen3.6-27b,1,captured
holton_28,regime_boundary,qwen3.6-27b,2,captured
holton_28,regime_boundary,qwen3.6-27b,3,captured
5.3,regime_boundary,deepseek-v4-flash-reasoning,1,fail
5.3,regime_boundary,deepseek-v4-flash-reasoning,2,fail
5.3,regime_boundary,deepseek-v4-flash-reasoning,3,fail
5.3,regime_boundary,deepseek-v4-flash,1,fail
5.3,regime_boundary,deepseek-v4-flash,2,fail
5.3,regime_boundary,deepseek-v4-flash,3,fail
5.3,regime_boundary,gemini-3.1-pro,1,pass
5.3,regime_boundary,gemini-3.1-pro,2,pass
5.3,regime_boundary,gemini-3.1-pro,3,pass
5.3,regime_boundary,gpt55-reasoning,1,fail
5.3,regime_boundary,gpt55-reasoning,2,fail
5.3,regime_boundary,gpt55-reasoning,3,pass
5.3,regime_boundary,gpt55,1,pass
5.3,regime_boundary,gpt55,2,fail
5.3,regime_boundary,gpt55,3,pass
5.3,regime_boundary,qwen3.5-9b-reasoning,1,fail
5.3,regime_boundary,qwen3.5-9b-reasoning,2,fail
5.3,regime_boundary,qwen3.5-9b-reasoning,3,fail
5.3,regime_boundary,qwen3.5-9b,1,fail
5.3,regime_boundary,qwen3.5-9b,2,fail
5.3,regime_boundary,qwen3.5-9b,3,fail
5.3,regime_boundary,qwen3.6-27b-reasoning,1,fail
5.3,regime_boundary,qwen3.6-27b-reasoning,2,fail
5.3,regime_boundary,qwen3.6-27b-reasoning,3,fail
5.3,regime_boundary,qwen3.6-27b,1,fail
5.3,regime_boundary,qwen3.6-27b,2,fail
5.3,regime_boundary,qwen3.6-27b,3,fail
air_379,definition_confusion,deepseek-v4-flash-reasoning,1,pass
air_379,definition_confusion,deepseek-v4-flash-reasoning,2,pass
air_379,definition_confusion,deepseek-v4-flash-reasoning,3,pass
air_379,definition_confusion,deepseek-v4-flash,1,pass
air_379,definition_confusion,deepseek-v4-flash,2,pass
air_379,definition_confusion,deepseek-v4-flash,3,pass
air_379,definition_confusion,gemini-3.1-pro,1,pass
air_379,definition_confusion,gemini-3.1-pro,2,pass
air_379,definition_confusion,gemini-3.1-pro,3,pass
air_379,definition_confusion,gpt55-reasoning,1,pass
air_379,definition_confusion,gpt55-reasoning,2,pass
air_379,definition_confusion,gpt55-reasoning,3,pass
air_379,definition_confusion,gpt55,1,pass
air_379,definition_confusion,gpt55,2,pass
air_379,definition_confusion,gpt55,3,pass
air_379,definition_confusion,qwen3.5-9b-reasoning,1,pass
air_379,definition_confusion,qwen3.5-9b-reasoning,2,pass
air_379,definition_confusion,qwen3.5-9b-reasoning,3,pass
air_379,definition_confusion,qwen3.5-9b,1,pass
air_379,definition_confusion,qwen3.5-9b,2,pass
air_379,definition_confusion,qwen3.5-9b,3,pass
air_379,definition_confusion,qwen3.6-27b-reasoning,1,pass
air_379,definition_confusion,qwen3.6-27b-reasoning,2,pass
air_379,definition_confusion,qwen3.6-27b-reasoning,3,pass
air_379,definition_confusion,qwen3.6-27b,1,pass
air_379,definition_confusion,qwen3.6-27b,2,pass
air_379,definition_confusion,qwen3.6-27b,3,pass
dn_11.10,formula_selection,deepseek-v4-flash-reasoning,1,pass
dn_11.10,formula_selection,deepseek-v4-flash-reasoning,2,pass
dn_11.10,formula_selection,deepseek-v4-flash-reasoning,3,pass
dn_11.10,formula_selection,deepseek-v4-flash,1,fail
dn_11.10,formula_selection,deepseek-v4-flash,2,pass
dn_11.10,formula_selection,deepseek-v4-flash,3,pass
dn_11.10,formula_selection,gemini-3.1-pro,1,pass
dn_11.10,formula_selection,gemini-3.1-pro,2,pass
dn_11.10,formula_selection,gemini-3.1-pro,3,pass
dn_11.10,formula_selection,gpt55-reasoning,1,pass
dn_11.10,formula_selection,gpt55-reasoning,2,pass
dn_11.10,formula_selection,gpt55-reasoning,3,pass
dn_11.10,formula_selection,gpt55,1,pass
dn_11.10,formula_selection,gpt55,2,pass
dn_11.10,formula_selection,gpt55,3,pass
dn_11.10,formula_selection,qwen3.5-9b-reasoning,1,pass
dn_11.10,formula_selection,qwen3.5-9b-reasoning,2,pass
dn_11.10,formula_selection,qwen3.5-9b-reasoning,3,pass
dn_11.10,formula_selection,qwen3.5-9b,1,pass
dn_11.10,formula_selection,qwen3.5-9b,2,pass
dn_11.10,formula_selection,qwen3.5-9b,3,pass
dn_11.10,formula_selection,qwen3.6-27b-reasoning,1,pass
dn_11.10,formula_selection,qwen3.6-27b-reasoning,2,pass
dn_11.10,formula_selection,qwen3.6-27b-reasoning,3,pass
dn_11.10,formula_selection,qwen3.6-27b,1,pass
dn_11.10,formula_selection,qwen3.6-27b,2,pass
dn_11.10,formula_selection,qwen3.6-27b,3,pass
air_346,geometry_detail,deepseek-v4-flash-reasoning,1,fail
air_346,geometry_detail,deepseek-v4-flash-reasoning,2,fail
air_346,geometry_detail,deepseek-v4-flash-reasoning,3,fail
air_346,geometry_detail,deepseek-v4-flash,1,fail
air_346,geometry_detail,deepseek-v4-flash,2,pass
air_346,geometry_detail,deepseek-v4-flash,3,fail
air_346,geometry_detail,gemini-3.1-pro,1,fail
air_346,geometry_detail,gemini-3.1-pro,2,pass
air_346,geometry_detail,gemini-3.1-pro,3,pass
air_346,geometry_detail,gpt55-reasoning,1,pass
air_346,geometry_detail,gpt55-reasoning,2,fail
air_346,geometry_detail,gpt55-reasoning,3,pass
air_346,geometry_detail,gpt55,1,pass
air_346,geometry_detail,gpt55,2,pass
air_346,geometry_detail,gpt55,3,pass
air_346,geometry_detail,qwen3.5-9b-reasoning,1,fail
air_346,geometry_detail,qwen3.5-9b-reasoning,2,fail
air_346,geometry_detail,qwen3.5-9b-reasoning,3,fail
air_346,geometry_detail,qwen3.5-9b,1,fail
air_346,geometry_detail,qwen3.5-9b,2,fail
air_346,geometry_detail,qwen3.5-9b,3,fail
air_346,geometry_detail,qwen3.6-27b-reasoning,1,fail
air_346,geometry_detail,qwen3.6-27b-reasoning,2,fail
